source,region,name,rating_raw,review_count_raw,location,price_range,categories,snippet
Yelp,Donegal,Cafe Chocolade,4.6,(88 reviews),Oakdale,$$,"“restaurant from the outside, but it's a small cozy place with a nice variety ofdelicious pastries.”more, Bakeries, Gluten Free","“restaurant from the outside, but it's a small cozy place with a nice variety of delicious pastries .” more"
Yelp,Donegal,Moio's Italian Pastry Shop,4.4,(186 reviews),Monroeville,$$,"“Delicious pastries, cakes and cookies. The homemade Italian ice is the best we've ever tried!”more, Bakeries, Desserts, Custom Cakes","“ Delicious pastries , cakes and cookies. The homemade Italian ice is the best we've ever tried!” more"
Yelp,Donegal,Portias Donut's,5.0,(5 reviews),White Township,,"“Chef reviewer: OMG!!! Awesome donuts, outstanding personalized service and the ambiance of this place is so cute! This is such a great find. Warm…”more, Bakeries, Donuts, Coffee & Tea Shops","“Chef reviewer: OMG!!! Awesome donuts, outstanding personalized service and the ambiance of this place is so cute! This is such a great find. Warm…” more"
Yelp,Donegal,Happy Camper Cakes,4.3,(7 reviews),Jeannette,,"“Super bunch of owners. Had a penguin blackout cupcake ( imagine chocolate, chocolate and then 2 more forms of chocolate. Was literally the best…”more, Bakeries, Cupcakes","“Super bunch of owners. Had a penguin blackout cupcake ( imagine chocolate, chocolate and then 2 more forms of chocolate. Was literally the best…” more"
Yelp,Donegal,Sweet Addiction Cakery,until 17:00,,Leechburg,,"Bakeries, Desserts",
Yelp,Donegal,Sambol's Bakery and Candy Shop,4.5,(2 reviews),Monongahela,,"“For thebakery items, our favorites are the fritters (great with your morning coffee), some kind of...”more, Bakeries, Cupcakes, Sweet Shops","“For the bakery items , our favorites are the fritters (great with your morning coffee), some kind of...” more"
Yelp,Donegal,Lindaz Little Bakery,5.0,(3 reviews),Rices Landing,$$,"“Decided to check out a new localbakery, which opened in April of 2017.”more, Bakeries","“Decided to check out a new local bakery , which opened in April of 2017.” more"
Yelp,Donegal,Cattleman's Pantry,5.0,(2 reviews),Scenery Hill,,"“Great selection of meat, ice cream, fresh bread & eggs! All set in a quaint home with lots of character & old charm!”more, Ice Cream & Frozen Yoghurt, Bakeries, Coffee & Tea Shops","“Great selection of meat, ice cream, fresh bread & eggs! All set in a quaint home with lots of character & old charm!” more"
Yelp,Donegal,Bella Christie’s Sweet Boutique - McCandless,4.7,(13 reviews),McCandless,,"“They even makecustom cakesand event tables for weddings, birthdays, and other special events.”more, Cupcakes, Desserts, Bakeries","“They even make custom cakes and event tables for weddings, birthdays, and other special events.” more"
Yelp,Donegal,Judy Jean Pastry Shop,,,Uniontown,,Bakeries,
Yelp,Donegal,D'annata Tookies,5.0,(1 review),Indiana,,"“Unbelievably delicious and absolutely adorable! The bestbakeryin town, by far.”more, Bakeries, Desserts","“Unbelievably delicious and absolutely adorable! The best bakery in town, by far.” more"
Yelp,Donegal,Lambcakes,3.9,(19 reviews),Johnstown,,"“Once back to the car, I devoured my treat. A nice surprise and a welcomedsweet treat.”more, Desserts, Custom Cakes, Cupcakes","“Once back to the car, I devoured my treat. A nice surprise and a welcomed sweet treat .” more"
Yelp,Donegal,Chico Bakery,4.0,(4 reviews),Morgantown,,"“While we stood almost in the operation of thebakery(so cool!) , we were greeted warmly and treated...”more, Bakeries","“While we stood almost in the operation of the bakery (so cool!) , we were greeted warmly and treated...” more"
Yelp,Donegal,Keystone Bakery,4.3,(21 reviews),Belle Vernon,$$,"“Nice and a little bigger than the BV location but still the same awesomesweet treats.”more, Bakeries, Desserts",“Nice and a little bigger than the BV location but still the same awesome sweet treats .” more
Yelp,Donegal,Harvest Valley Farms,4.8,(12 reviews),Bakerstown,$,"“Absolutely love their produce andbaked goods. The staff are wonderful and treat you like family the...”more, Greengrocers, Bakeries, Supermarkets",“Absolutely love their produce and baked goods . The staff are wonderful and treat you like family the...” more
Yelp,Donegal,Minerva Bakery,4.6,(68 reviews),McKeesport,$$,"“Not a fancy bakery but a cute little bakery with solid choices when you want deliciousbaked goods.”more, Bakeries, Desserts",“Not a fancy bakery but a cute little bakery with solid choices when you want delicious baked goods .” more
Yelp,Donegal,Noble Cafe & Bakery,4.3,(9 reviews),Morgantown,,"“It's great to have abakeryplace where all the food choices are not loaded with sugar.”more, Coffee & Tea Shops, Bakeries, Cake Shop & Patisserie Shops",“It's great to have a bakery place where all the food choices are not loaded with sugar.” more
Yelp,Donegal,Sugar Butter Bakery,5.0,(26 reviews),Carnegie,,"“The people who work there are always friendly and thebaked goodsare delicious!”more, Bakeries",“The people who work there are always friendly and the baked goods are delicious!” more
Yelp,Donegal,Valdiserri's Bakery,4.1,(11 reviews),Belle Vernon,$,"“Theirbaked goodsare the best in the area and I especially love their pizza crust.”more, Bakeries, Desserts, Donuts",“Their baked goods are the best in the area and I especially love their pizza crust.” more
Yelp,Donegal,gingerbread house,4.2,(6 reviews),West Newton,$,"“Excellent small townbakerywith outstanding treats. We got a cinnamon roll and a pastry with sugar...”more, Bakeries",“Excellent small town bakery with outstanding treats. We got a cinnamon roll and a pastry with sugar...” more
Yelp,Donegal,For the Love of Sweets,5.0,(2 reviews),Canonsburg,,"“that looked like Heaven -  fifteen different kinds of the mostdelicious pastriesand sweets I could...”more, Desserts, Custom Cakes, Cupcakes",“that looked like Heaven -  fifteen different kinds of the most delicious pastries and sweets I could...” more
Yelp,Donegal,The Trendy Bunny Event Cafe,4.7,(3 reviews),Greensburg,,"“The aesthetic is soft and warm, and the drinks / fresh madebakerygoods are delicious.”more, Bakeries, Venues & Event Spaces, Coffee & Tea Shops","“The aesthetic is soft and warm, and the drinks / fresh made bakery goods are delicious.” more"
Yelp,Donegal,Mythedral,,,Champion,,Bakeries,
Yelp,Donegal,Something Sweet,4.8,(4 reviews),Hastings,,"“They have the most delicious sweets the crepes are my favorite and donut day Sunday is a must!”more, Bakeries, Custom Cakes, Cupcakes",“They have the most delicious sweets the crepes are my favorite and donut day Sunday is a must!” more
Yelp,Donegal,Pechin Bakery,1.7,(3 reviews),Connellsville,,"“Thebakerykept trying to push the delivery time earlier and earlier for some reason.”more, Bakeries",“The bakery kept trying to push the delivery time earlier and earlier for some reason.” more
Yelp,Donegal,Patti's Pasticceria,4.5,(97 reviews),White Oak,$$,"“Cozy seats, friendly and helpful staff servingfreshly bakedtreats, soups, breads and REAL coffee...”more, Bakeries, Coffee & Tea Shops","“Cozy seats, friendly and helpful staff serving freshly baked treats, soups, breads and REAL coffee...” more"
Yelp,Donegal,Baked With Love,4.7,(15 reviews),Monroeville,,"“Nikole has the bestsweet treats! She is excellent to worth with and is very reasonably priced.”more, Bakeries, Custom Cakes, Cupcakes",“Nikole has the best sweet treats ! She is excellent to worth with and is very reasonably priced.” more
Yelp,Donegal,Nico Bakery & Cafe,4.5,(15 reviews),Greensburg,,"“Love having a new cafe to turn to when I am craving qualitybaked goodsand a French inspired lunch.”more, Coffee & Tea Shops, Cafes, Bakeries",“Love having a new cafe to turn to when I am craving quality baked goods and a French inspired lunch.” more
Yelp,Donegal,Millie Wonka's Cupcakes,4.7,(3 reviews),Yukon,$$,"“All thebakery itemsI've tasted were fantastic and the catering arm is spot on.”more, Cupcakes",“All the bakery items I've tasted were fantastic and the catering arm is spot on.” more
Yelp,Donegal,Donut Chef-Brick Oven,4.5,(62 reviews),Delmont,$,"“People literally wait outside to get in to buy thesefreshly bakeddonuts--nothing is frozen.”more, Donuts, Bakeries",“People literally wait outside to get in to buy these freshly baked donuts--nothing is frozen.” more
Yelp,Donegal,The Ultimate Pastry Shop,3.9,(51 reviews),Sewickley,$,"“We have had such amazingcustom cakesmade here! They made a fun 3-D puppy-themed 5th birthday cake...”more, Bakeries",“We have had such amazing custom cakes made here! They made a fun 3-D puppy-themed 5th birthday cake...” more
Yelp,Donegal,Simply Baked,4.3,(6 reviews),Charleroi,$,"“It is very inexpensive for wonderfulbaked goods. Will definitely be going back here!!!”more, Desserts, Bakeries, Ice Cream & Frozen Yoghurt",“It is very inexpensive for wonderful baked goods . Will definitely be going back here!!!” more
Yelp,Donegal,Stoecklein's Bake Shop,3.8,(30 reviews),Pittsburgh,,"“I noticed Stoecklin's and hoped they hadfreshly bakedbread or buns. Scrumptious, freshly baked...”more, Bakeries, Coffee & Tea Shops, Cake Shop & Patisserie Shops","“I noticed Stoecklin's and hoped they had freshly baked bread or buns. Scrumptious, freshly baked...” more"
Yelp,Donegal,Tissue Farm,4.9,(9 reviews),Confluence,,"“This is the place to get coffee in town. Excellent coffee and espresso in a fun atmosphere. They have an art installation this part of the coffee shop…”more, Coffee & Tea Shops, Bakeries, Desserts",“This is the place to get coffee in town. Excellent coffee and espresso in a fun atmosphere. They have an art installation this part of the coffee shop…” more
Yelp,Donegal,A Sweet Morsel,4.5,(21 reviews),Allison Park,,"“Lady Locks and they were delicious. I can't wait to try otherbaked goodsthey offer especially...”more, Cupcakes, Bakeries",“Lady Locks and they were delicious. I can't wait to try other baked goods they offer especially...” more
Yelp,Donegal,Bethel Bakery - North Strabane,4.4,(36 reviews),North strabane,,"“There's a nice big assortment ofbaked goodshere! My favorite things are the lady locks, chocolate...”more, Bakeries","“There's a nice big assortment of baked goods here! My favorite things are the lady locks, chocolate...” more"
Yelp,Donegal,Countryside Cakes,,,Accident,,"Bakeries, Custom Cakes, Cupcakes",
Yelp,Donegal,Coffee Bean Cafe,4.2,(27 reviews),Latrobe,$$,"“Gluten freebakeryoptions are lackluster. There was no real gluten free food options other than...”more, Coffee & Tea Shops, Breakfast & Brunch",“Gluten free bakery options are lackluster. There was no real gluten free food options other than...” more
Yelp,Donegal,Gluten-Free Oven,5.0,(1 review),Mount Pleasant,,"“So far I have only tried the bread and pizza and both are delicious!! The bread is light and flavorful , absolutely nothing like the dense dry gluten…”more, Bakeries","“So far I have only tried the bread and pizza and both are delicious!! The bread is light and flavorful , absolutely nothing like the dense dry gluten…” more"
Yelp,Donegal,The Butterwood Bake Consortium,4.3,(354 reviews),Lawrenceville,$$,"“It is so pretty and romantic in there. The perfect spot to take a date to for asweet treatafter...”more, Desserts, Coffee & Tea Shops, Custom Cakes",“It is so pretty and romantic in there. The perfect spot to take a date to for a sweet treat after...” more
Yelp,Donegal,Rosita Bakery,4.6,(5 reviews),Coraopolis,,"“RositaBakeryis a new sweets spot in Coraopolis. The bright pink facade makes it hard to miss when...”more, Bakeries, Custom Cakes, Donuts",“Rosita Bakery is a new sweets spot in Coraopolis. The bright pink facade makes it hard to miss when...” more
Yelp,Donegal,Lori's Sweet Creations,5.0,(1 review),Masontown,,"“My dream is to one day open up a realbakeryoutside of home once my bakery grows.”more, Desserts",“My dream is to one day open up a real bakery outside of home once my bakery grows.” more
Yelp,Donegal,Five Points Artisan Bakeshop,4.7,(204 reviews),Squirrel Hill,$$,"“From their iced coffee to theirfreshly bakedbread and croissants, I loved every delicious moment.”more, Bakeries, Desserts","“From their iced coffee to their freshly baked bread and croissants, I loved every delicious moment.” more"
Yelp,Donegal,Sweet Tillies,5.0,(7 reviews),New Kensington,,"“Outstanding variety of unique anddelicious pastries! Support local or come on over from anywhere in...”more, Bakeries",“Outstanding variety of unique and delicious pastries ! Support local or come on over from anywhere in...” more
Yelp,Donegal,Mediterra Bakehouse,4.5,(25 reviews),Pittsburgh,$$,"“Angela was super easy to work with in planning for ourbaked goodsand was very helpful.”more, Bakeries, Desserts, Cake Shop & Patisserie Shops",“Angela was super easy to work with in planning for our baked goods and was very helpful.” more
Yelp,Donegal,Grandma's Country Oven Bake Shoppe,4.1,(19 reviews),Jeannette,$$,"“Yummybaked good! All my products were fresh and the staff was super nice on the way in!”more, Bakeries",“Yummy baked good ! All my products were fresh and the staff was super nice on the way in!” more
Yelp,Donegal,Suzy Rae’s Cafe,5.0,(1 review),Belle Vernon,,"“So far, though, the ice cream andbaked goodsare awesome! The people who work there have been super...”more, Ice Cream & Frozen Yoghurt, Bakeries, Cafes","“So far, though, the ice cream and baked goods are awesome! The people who work there have been super...” more"
Yelp,Donegal,Ryan's Artisan Goods,4.6,(25 reviews),Johnstown,$,"“It's just a smallbakerywith amazing fresh goods! And their lunch menu is amazing.”more, Bakeries, Coffee & Tea Shops, Soup",“It's just a small bakery with amazing fresh goods! And their lunch menu is amazing.” more
Yelp,Donegal,La Gourmandine,4.7,(3 reviews),Oakland,,"“An employee immediately greeted me, and she courteously recommended a couple ofbaked goodsthat...”more, Bakeries, Cake Shop & Patisserie Shops, Sandwiches","“An employee immediately greeted me, and she courteously recommended a couple of baked goods that...” more"
Yelp,Donegal,Mancini's Bread Company,4.3,(70 reviews),Strip District,$,"“The best bread in Pittsburgh! Fresh from thebakeryis amazing but the quality of this bread is...”more, Bakeries",“The best bread in Pittsburgh! Fresh from the bakery is amazing but the quality of this bread is...” more
Yelp,Donegal,Clatter Cafe,4.5,(73 reviews),Frostburg,$,"“Had nice cup of coffee and encouraged to go across the street to the localbakery(also delish).”more, Coffee & Tea Shops, Breakfast & Brunch, New American",“Had nice cup of coffee and encouraged to go across the street to the local bakery (also delish).” more
Yelp,Donegal,Batter & Dough Baking Company,4.0,(81 reviews),Bridgeville,$$,"“The cupcakes are pricey but absolutely delicious and gorgeous. Theircustom cakesfor birthdays and...”more, Desserts, Custom Cakes, Cupcakes",“The cupcakes are pricey but absolutely delicious and gorgeous. Their custom cakes for birthdays and...” more
Yelp,Donegal,Angelina’s Bakery & Pastry Shop,3.9,(21 reviews),Canonsburg,,"“Came in for a small sampling ofbaked goodsand. chai latte. The staff were super friendly and quick...”more, Bakeries, Cupcakes",“Came in for a small sampling of baked goods and. chai latte. The staff were super friendly and quick...” more
Yelp,Donegal,Tubmill Creek Provisions,3.4,(39 reviews),Ligonier,,"“Enjoyed the Excellent ambience,baked goods, salads, and sandwiches on our two visits.”more, Bakeries, Burgers, Sandwiches","“Enjoyed the Excellent ambience, baked goods , salads, and sandwiches on our two visits.” more"
